"id","price_users","price_bsins","price_ccode","price_dpart","price_items","price_cname","price_lprat","price_dprat","price_tprat","price_mrrat","price_dspct","price_gdstk","price_bdstk","price_mnqty","price_mxqty","price_pbqty","price_sbqty","price_notes","price_jnote","price_actve","price_crusr","price_crdat","price_upusr","price_updat","price_rvnmr"
"89c663cf-b2c1-4f4b-b561-8eeae50a51ac","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000038","7d0a6d8b-efae-48a1-a595-15706cf41d2f","f970ff06-865b-4b93-96c9-e47dc7e1120d","Garlic (Standard)","95.000000","0.000000","0.000000","120.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-23 10:35:27.413405","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-29 17:54:44.92036",5
"5c6326c1-cec1-4e98-977d-742023426b00","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000018","7d0a6d8b-efae-48a1-a595-15706cf41d2f","b65ca019-7073-4386-ae3b-58dc7abc472d","Musoori Dal (Deshi)","105.000000","0.000000","0.000000","125.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:31:40.563081","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-29 18:00:05.640811",27
"95d4be8c-8a79-498a-bebb-336fd2ec31ac","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000024","7d0a6d8b-efae-48a1-a595-15706cf41d2f","7f18b738-f7a4-46a5-a0df-40b15b0e7dce","Toothpaste (Mediplus) (Big Size)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:35:31.961627","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:35:31.961627",1
"7fc2df97-dbff-44a1-bb61-1f76d02f4148","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000022","7d0a6d8b-efae-48a1-a595-15706cf41d2f","9afdcbe5-d306-494a-954d-4211de77b0a9","Soap - COSCO Aleovera","85.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:33:09.305383","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-10 09:46:33.324818",2
"646c448d-3ec4-4e52-bc70-b14366f21372","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000030","7d0a6d8b-efae-48a1-a595-15706cf41d2f","b65ca019-7073-4386-ae3b-58dc7abc472d","Musoori Dal (Imported)","0.000000","0.000000","0.000000","120.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 05:13:24.954933","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 05:13:40.356533",2
"20db1c54-c793-4289-bcec-8ac7b574e006","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000029","7d0a6d8b-efae-48a1-a595-15706cf41d2f","219ecaf2-c7f0-4cf7-8b11-0f99651f4075","Rice BR - 28 (New)","0.000000","0.000000","0.000000","80.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-16 10:43:00.75163","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-16 10:43:00.75163",1
"88409f74-3274-49bd-aa05-9353d25e56be","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000033","7d0a6d8b-efae-48a1-a595-15706cf41d2f","140c585d-cc51-4ceb-8b07-2f98196f683f","Potato (sweet red)","0.000000","0.000000","0.000000","50.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 06:02:03.947404","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-20 06:04:01.53054",2
"f315c0b8-db5d-430d-bf2d-5f41cc6372b8","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000008","7d0a6d8b-efae-48a1-a595-15706cf41d2f","a45006af-f563-4ce1-a107-23c4a52571ec","Mouse 1200 DPI Regular","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-07-28 17:11:12.179","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-07-28 17:11:12.179",1
"b1954652-5a1d-42ab-bcda-7ad8650fd60b","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000019","7d0a6d8b-efae-48a1-a595-15706cf41d2f","9afdcbe5-d306-494a-954d-4211de77b0a9","Soap - COSCO Classic","75.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:31:45.736245","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-10 09:46:33.324818",2
"6360fc83-ff92-406a-bfee-4ea8b9268fd8","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000017","7d0a6d8b-efae-48a1-a595-15706cf41d2f","219ecaf2-c7f0-4cf7-8b11-0f99651f4075","Rice BR - 28 (Old)","65.000000","0.000000","0.000000","75.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:31:03.720827","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-16 10:51:31.966712",5
"5a7e591c-555e-42a8-a9c4-bcb21e31f20b","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000040","7d0a6d8b-efae-48a1-a595-15706cf41d2f","e569b291-a005-4697-b375-a09011dfc1c4","Chinigura Rice","190.000000","0.000000","0.000000","220.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-23 17:49:59.076086","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-30 01:26:16.339865",12
"e4dfbf46-3ea6-4220-aaae-ae8a07f28bb8","7d0a6d8b-efae-48a0-a595-15706cf41d2f","4dee378c-acc5-49eb-ab9e-a4e85e1e1903","IPR0000000016","7d0a6d8b-efae-48a1-a595-15706cf41d2f","104c5a32-58cd-4db0-bc2a-0fd807d7bd41","Nazirshail","65.000000","0.000000","0.000000","116.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","",True,"6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-01 07:30:58.02772","6a45d609-f616-4cf8-97a9-8577ff39f753","2026-08-30 11:48:40.582142",27
